C1,C2,C3,C4,C5,C6,C7,D
0.0,1.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,1.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,1.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,1.0,1.0,0.0,1.0,1.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,1.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,1.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,1.0,1.0,0.0,0.0,1.0,0.0,Osmancik
1.0,1.0,1.0,1.0,1.0,1.0,1.0,Osmancik
1.0,1.0,1.0,1.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,1.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,1.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
1.0,1.0,1.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,1.0,1.0,1.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,1.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,1.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,1.0,0.0,Osmancik
0.0,1.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,1.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,0.0,1.0,0.0,1.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
1.0,1.0,1.0,0.0,1.0,1.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
0.0,0.0,0.0,1.0,0.0,0.0,1.0,Osmancik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osmancik
1.0,0.0,0.0,1.0,0.0,1.0,1.0,Osmancik
